date,temperature_2m,apparent_temperature,precipitation,rain,relative_humidity_2m,cloud_cover,is_weekend,apparent_temperature_rolling_avg,rain_rolling_avg,precipitation_rolling_avg,cloud_cover_rolling_avg
2025-09-02 00:00:00+02:00,16.714916,15.337121,0.8,0.8,74.359344,61.625,False,17.883053398132326,4.460000002384186,4.460000002384186,72.67500076293945
2025-09-03 00:00:00+02:00,19.125334,17.716253,1.3000001,1.3000001,76.63518,82.75,False,17.21632671356201,3.040000092983246,3.040000092983246,78.84166717529297
2025-09-04 00:00:00+02:00,18.51075,17.86998,4.5,4.5,78.32717,74.958336,False,16.877598762512207,3.1600000739097593,3.1600000739097593,74.05833435058594
2025-09-05 00:00:00+02:00,15.875333,15.314194,5.4,5.4,82.267235,45.958332,False,16.78675708770752,3.440000092983246,3.440000092983246,70.50000076293945
2025-09-08 00:00:00+02:00,18.681583,19.852991,2.4,2.4,82.50289,93.666664,False,17.218107795715333,2.880000054836273,2.880000054836273,71.79166641235352
2025-09-09 00:00:00+02:00,16.250334,16.185236,38.5,38.5,86.753075,68.916664,False,17.38773078918457,10.420000052452087,10.420000052452087,73.24999923706055
2025-09-10 00:00:00+02:00,14.846168,14.356078,0.0,0.0,81.51525,66.916664,False,16.715695762634276,10.160000038146972,10.160000038146972,70.08333206176758
2025-09-11 00:00:00+02:00,15.56075,13.671986,8.4,8.4,80.96402,67.958336,False,15.87609691619873,10.939999961853028,10.939999961853028,68.68333206176757
2025-09-12 00:00:00+02:00,14.237834,12.1374445,2.2,2.2,79.27785,52.291668,False,15.2407470703125,10.299999952316284,10.299999952316284,69.94999923706055
2025-09-15 00:00:00+02:00,18.002417,15.912982,4.0,4.0,78.48846,62.833332,False,14.452745246887208,10.619999933242799,10.619999933242799,63.78333282470703
2025-09-16 00:00:00+02:00,14.398251,11.199738,1.2,1.2,72.77528,66.625,False,13.455645561218262,3.159999942779541,3.159999942779541,63.325
2025-09-17 00:00:00+02:00,13.919084,12.626225,0.0,0.0,82.48645,60.5,False,13.109675025939941,3.159999942779541,3.159999942779541,62.04166717529297
2025-09-18 00:00:00+02:00,16.771166,16.739138,0.0,0.0,82.826454,0.7916667,False,13.723105430603027,1.4800000190734863,1.4800000190734863,48.60833333730697
2025-09-19 00:00:00+02:00,18.39825,18.586206,0.0,0.0,72.965485,15.708333,False,15.012857818603516,1.0400000095367432,1.0400000095367432,41.29166635274887
2025-09-22 00:00:00+02:00,11.327416,8.627946,10.400001,10.400001,84.05831,100.0,False,13.555850601196289,2.3200001239776613,2.3200001239776613,48.72499994039536
2025-09-23 00:00:00+02:00,11.192,8.220624,20.8,20.8,80.70231,99.541664,False,12.960027885437011,6.2399999618530275,6.2399999618530275,55.308332765102385
2025-09-24 00:00:00+02:00,9.637834,6.775274,48.8,48.8,94.9132,100.0,False,11.789837551116943,15.999999809265137,15.999999809265137,63.208332765102384
2025-09-25 00:00:00+02:00,9.181583,6.8212605,9.400001,9.400001,95.036285,100.0,False,9.806262111663818,17.879999923706055,17.879999923706055,83.04999942779541
2025-09-26 00:00:00+02:00,11.275333,9.655468,0.4,0.4,85.90561,93.708336,False,8.020114421844482,17.95999992489815,17.95999992489815,98.65
2025-09-29 00:00:00+02:00,12.633667,11.919002,0.0,0.0,85.61875,52.875,False,8.67832555770874,15.87999981045723,15.87999981045723,89.225
2025-09-30 00:00:00+02:00,12.439918,11.528756,2.4,2.4,84.54478,61.5,False,9.339951992034912,12.199999982118607,12.199999982118607,81.61666717529297
2025-10-01 00:00:00+02:00,10.97325,9.160825,0.1,0.1,79.56691,27.75,False,9.817062187194825,2.4600001350045204,2.4600001350045204,67.16666717529297
2025-10-02 00:00:00+02:00,8.958667,6.8067,0.0,0.0,77.44603,29.875,False,9.814150142669678,0.5800000205636024,0.5800000205636024,53.141667175292966
2025-10-03 00:00:00+02:00,10.287833,7.965388,0.6,0.6,73.43154,100.0,False,9.476134109497071,0.6200000241398811,0.6200000241398811,54.4
2025-10-06 00:00:00+02:00,11.656583,9.447795,0.6,0.6,80.61068,94.583336,False,8.981892776489257,0.7400000289082527,0.7400000289082527,62.74166717529297
2025-10-07 00:00:00+02:00,13.717,13.709563,0.0,0.0,90.741936,100.0,False,9.41805419921875,0.2600000098347664,0.2600000098347664,70.44166717529296
2025-10-08 00:00:00+02:00,13.762834,13.661094,0.0,0.0,88.24609,99.958336,False,10.318107986450196,0.24000000953674316,0.24000000953674316,84.88333435058594
2025-10-09 00:00:00+02:00,12.792,12.056102,0.8,0.8,84.56029,67.375,False,11.367988300323486,0.40000001192092893,0.40000001192092893,92.38333435058594
2025-10-10 00:00:00+02:00,11.487834,10.69427,0.0,0.0,87.09649,76.875,False,11.913764762878419,0.28000000715255735,0.28000000715255735,87.75833435058594
2025-10-13 00:00:00+02:00,12.4045,11.203271,0.0,0.0,89.08966,73.625,False,12.26485996246338,0.1600000023841858,0.1600000023841858,83.56666717529296
2025-10-14 00:00:00+02:00,12.68575,11.141713,0.0,0.0,80.56446,73.458336,False,11.75128993988037,0.1600000023841858,0.1600000023841858,78.25833435058594
2025-10-15 00:00:00+02:00,12.483666,11.256433,0.0,0.0,84.43827,58.625,False,11.270357704162597,0.1600000023841858,0.1600000023841858,69.99166717529297
2025-10-16 00:00:00+02:00,11.110751,9.693147,0.2,0.2,84.740265,74.5,False,10.79776668548584,0.04000000059604645,0.04000000059604645,71.41666717529297
2025-10-17 00:00:00+02:00,11.398251,9.921471,0.0,0.0,83.0826,67.041664,False,10.643206787109374,0.04000000059604645,0.04000000059604645,69.45
2025-10-20 00:00:00+02:00,14.131584,12.122783,8.9,8.9,91.16274,89.75,False,10.827109146118165,1.8199999243021012,1.8199999243021012,72.675
2025-10-21 00:00:00+02:00,13.119083,10.466644,3.6,3.6,85.5953,96.458336,False,10.692095375061035,2.5399999052286146,2.5399999052286146,77.275
2025-10-22 00:00:00+02:00,12.964917,12.262494,2.0,2.0,94.40272,99.583336,False,10.89330768585205,2.939999905228615,2.939999905228615,85.46666717529297
2025-10-23 00:00:00+02:00,12.237834,8.327868,11.8,11.8,88.39526,89.625,False,10.62025203704834,5.259999942779541,5.259999942779541,88.49166717529297
2025-10-24 00:00:00+02:00,8.017,3.3063533,5.0,5.0,82.78431,86.166664,False,9.297228574752808,6.259999942779541,6.259999942779541,92.31666717529296
2025-10-27 00:00:00+01:00,8.896167,4.7408433,3.5,3.5,84.23921,66.25,False,7.820840692520141,5.1800000190734865,5.1800000190734865,87.61666717529297
2025-10-28 00:00:00+01:00,10.41075,7.013806,1.4,1.4,90.15156,91.916664,False,7.130273008346558,4.740000033378601,4.740000033378601,86.70833282470703
2025-10-29 00:00:00+01:00,12.656583,10.465482,4.0,4.0,85.0291,99.875,False,6.770870542526245,5.140000033378601,5.140000033378601,86.76666564941407
2025-10-30 00:00:00+01:00,10.052417,7.286735,4.3,4.3,82.13697,71.708336,False,6.5626438617706295,3.640000033378601,3.640000033378601,83.18333282470704
2025-10-31 00:00:00+01:00,9.392,7.2236857,0.0,0.0,84.76757,81.458336,False,7.3461103439331055,2.640000033378601,2.640000033378601,82.24166717529297
2025-11-03 00:00:00+01:00,9.031583,6.3591957,0.1,0.1,90.101685,78.625,False,7.669780826568603,1.9600000336766243,1.9600000336766243,84.71666717529297
2025-11-04 00:00:00+01:00,11.208667,8.959244,0.0,0.0,81.90786,90.875,False,8.058868408203125,1.6800000384449958,1.6800000384449958,84.50833435058594
2025-11-05 00:00:00+01:00,10.552417,7.8188653,0.0,0.0,67.66532,63.041668,False,7.52954511642456,0.8800000384449959,0.8800000384449959,77.14166793823242
2025-11-06 00:00:00+01:00,8.850333,6.422458,0.0,0.0,74.37081,78.416664,False,7.356689739227295,0.020000000298023225,0.020000000298023225,78.48333358764648
2025-11-07 00:00:00+01:00,7.0795,5.280556,0.0,0.0,84.86562,51.583332,False,6.968063831329346,0.020000000298023225,0.020000000298023225,72.50833282470703
2025-11-10 00:00:00+01:00,6.9649167,4.788144,0.4,0.4,93.53916,99.875,False,6.653853511810302,0.0800000011920929,0.0800000011920929,76.75833282470703
2025-11-11 00:00:00+01:00,9.89825,7.6270847,0.2,0.2,89.28921,81.25,False,6.387421703338623,0.12000000178813934,0.12000000178813934,74.83333282470703
2025-11-12 00:00:00+01:00,10.046166,7.6223197,0.0,0.0,83.64422,94.833336,False,6.3481125831604,0.12000000178813934,0.12000000178813934,81.19166641235351
2025-11-13 00:00:00+01:00,13.37325,11.3162,0.0,0.0,78.33082,94.5,False,7.326861000061035,0.12000000178813934,0.12000000178813934,84.40833358764648
2025-11-14 00:00:00+01:00,14.721168,12.124996,0.2,0.2,61.84367,98.416664,False,8.695748996734618,0.1600000023841858,0.1600000023841858,93.775
2025-11-17 00:00:00+01:00,5.0503335,1.3217036,0.3,0.3,76.166084,45.0,False,8.002460885047913,0.14000000357627868,0.14000000357627868,82.8
2025-11-18 00:00:00+01:00,0.9878333,-2.406133,0.0,0.0,89.192696,47.791668,False,5.995817351341247,0.10000000298023223,0.10000000298023223,76.10833358764648
2025-11-19 00:00:00+01:00,2.7419999,-1.7079722,8.2,4.9,93.621254,99.5,False,4.129758977890015,1.0800000220537185,1.7399999648332596,77.04166641235352
2025-11-20 00:00:00+01:00,2.0211666,-1.4536734,1.6,0.49999997,90.516075,91.166664,False,1.5757842540740967,1.180000016093254,2.0599999696016313,76.37499923706055
2025-11-21 00:00:00+01:00,0.20658334,-3.3213522,0.4,0.0,84.17635,36.958332,False,-1.5134854316711426,1.1400000154972076,2.0999999701976777,64.08333282470703
2025-11-24 00:00:00+01:00,4.09825,0.91302294,2.6,2.6,97.681206,88.958336,False,-1.5952215552330018,1.5999999940395355,2.5599999487400056,72.875
2025-11-25 00:00:00+01:00,4.49825,1.749245,1.5,1.5,96.294945,98.0,False,-0.7641459584236145,1.8999999940395356,2.8599999487400054,82.91666641235352
2025-11-26 00:00:00+01:00,3.88575,0.80338883,0.1,0.1,85.47461,91.875,False,-0.26187375783920286,0.9399999752640724,1.2399999871850014,81.39166641235352
2025-11-27 00:00:00+01:00,2.8170002,-0.7868428,0.8,0.8,87.757996,83.416664,False,-0.12850764989852906,0.9999999836087227,1.0799999848008155,79.84166641235352
2025-11-28 00:00:00+01:00,5.9961667,2.8601468,3.2,3.2,96.18381,100.0,False,1.1077921509742736,1.6399999931454659,1.6399999931454659,92.45
2025-12-01 00:00:00+01:00,2.3774168,-1.323878,0.0,0.0,89.02066,75.875,False,0.6604119539260864,1.1200000122189522,1.1200000122189522,89.83333282470703
2025-12-02 00:00:00+01:00,4.942,1.3069903,1.5,1.5,88.8373,100.0,False,0.5719609975814819,1.1200000122189522,1.1200000122189522,90.23333282470703
